Year,Month,ATM id,STATE,Fin Txn,Non Fin Txn,Monthly Txn,AVG Fin Txn,AVG Non Fin Txn,AVG Total TXN,Monthly Rev,MHA Revenue,ATM Rev Total,CRA,Spare Rep. (SLM) (AssetOEM),Site Maint (Non Asset),Spare Rep.(UPS),FLM,SUPPLIES,UPS AMC,ATM AMC,VSAT AMC,BW + BCKHL,ESURVEILLANCE,HK,SUD,EBILL,RENT,Penalty,Total Cost,Gross Profit,GROSS PROFIT %,ATM TYPE,MARGIN RANGE Current Month,TXN RANGE Current Month,TXN RANGE Previous Month,TXN RANGE Previous 2nd Month,Revenue Performance,Up Time
2024,November, TSFNK000130018 ,Assam,4329.0,943.0,5272.0,144.0,31.0,176.0,40195.0,2710.0,42904.0,10842.0,,,,240.0,101,169.0,1250,345.0,715.0,,775.0,550.0,2000.0,,2010.0,20552,22352,0.52,Captive,Above 30%,175  200,175  200,175  200,40K  50K,0.99
2024,November, TSFNK000130019 ,Assam,5665.0,1275.0,6940.0,189.0,43.0,231.0,71457.0,4817.0,76275.0,11134.0,,,32200.0,240.0,101,169.0,1250,345.0,715.0,,775.0,550.0,2151.0,4410.0,3573.0,59168,17107,0.22,Regular,20%  25%,Above 200,175  200,Above 200,Above 50K,1.0
2024,November, TSFNK000130021 ,Assam,5041.0,2170.0,7211.0,168.0,72.0,240.0,66133.0,4458.0,70591.0,10842.0,,,,240.0,101,169.0,1250,345.0,715.0,,775.0,550.0,,2205.0,3307.0,22054,48537,0.69,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.93
2024,November, TSFNK000130037 ,Assam,3008.0,962.0,3970.0,100.0,32.0,132.0,29616.0,1997.0,31612.0,11573.0,,,,240.0,101,,1250,,,,,,1562.0,,1481.0,17761,13851,0.44,Regular,Above 30%,125  150,175  200,Above 200,30K  35K,0.67
2024,November, TSFNK000130059 ,Assam,5705.0,2185.0,7890.0,190.0,73.0,263.0,72285.0,4873.0,77158.0,10842.0,,,,240.0,101,176.0,1250,,,,,,,2205.0,3614.0,19984,57174,0.74,Regular,Above 30%,Above 200,50  75,175  200,Above 50K,0.97
2024,November, TSFNK000130073 ,Assam,3023.0,1489.0,4512.0,101.0,50.0,150.0,29463.0,2067.0,31530.0,10842.0,,,,240.0,101,,1250,,,2750.0,,,,,1473.0,18211,13318,0.42,Regular,Above 30%,150  175,125  150,175  200,30K  35K,0.95
2024,November, TSFNK000130076 ,Assam,2355.0,593.0,2948.0,79.0,20.0,98.0,33418.0,2253.0,35671.0,11134.0,,,,240.0,101,,1250,226.0,616.0,,775.0,550.0,1378.0,6000.0,1671.0,25497,10174,0.29,Regular,25%  30%,75  100,Below 50,75  100,35K  40K,0.99
2024,November, TSFNK000130077 ,Assam,2675.0,761.0,3436.0,89.0,25.0,115.0,37766.0,2546.0,40312.0,10842.0,,,,240.0,101,,1250,,,,775.0,550.0,,3000.0,1888.0,20201,20110,0.5,Regular,Above 30%,100  125,100  125,125  150,40K  50K,1.0
2024,November, TSFNK000130078 ,Assam,1274.0,488.0,1762.0,42.0,16.0,59.0,18637.0,1256.0,19893.0,10700.0,,7000.0,,240.0,101,,1250,226.0,616.0,,775.0,550.0,2000.0,,932.0,25946,6053,0.3,Tea Estate,Below 0%,50  75,100  125,125  150,10K  20K,0.56
2024,November, TSFNK000130079 ,Assam,1477.0,497.0,1974.0,49.0,17.0,66.0,21377.0,1441.0,22818.0,9200.0,,,,240.0,101,,1250,226.0,616.0,,775.0,550.0,2000.0,,1069.0,17583,5235,0.23,Tea Estate,20%  25%,50  75,Below 50,50  75,20K  25K,1.0
2024,November, TSFNK000130080 ,Assam,5614.0,1480.0,7094.0,187.0,49.0,236.0,71123.0,4795.0,75918.0,10700.0,,,,240.0,101,,1250,226.0,616.0,,775.0,550.0,2123.0,6000.0,3556.0,27693,48225,0.64,Regular,Above 30%,Above 200,150  175,Above 200,Above 50K,1.0
2024,November, TSFNK000130081 ,Assam,5074.0,1103.0,6177.0,169.0,37.0,206.0,65602.0,4423.0,70025.0,11134.0,,,,240.0,101,169.0,1250,345.0,715.0,,775.0,550.0,2335.0,6897.0,3280.0,29346,40679,0.58,Regular,Above 30%,Above 200,175  200,175  200,Above 50K,1.0
2024,November, TSFNK000130099 ,Arunachal Pradesh,5408.0,1550.0,6958.0,180.0,52.0,232.0,69170.0,4663.0,73834.0,11134.0,,,,240.0,101,169.0,1250,,,2750.0,,,1774.0,2310.0,3459.0,24741,49093,0.66,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.93
2024,November, TSFNK000145008 ,Assam,5233.0,1426.0,6659.0,174.0,48.0,222.0,47153.0,3179.0,50332.0,11134.0,,,,240.0,101,169.0,1250,345.0,715.0,,775.0,550.0,2786.0,,2358.0,21977,28355,0.56,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.99
2024,November, TSFNK000145147 ,Assam,3560.0,1541.0,5101.0,119.0,51.0,170.0,49879.0,3363.0,53242.0,9200.0,,,,240.0,101,,1250,226.0,616.0,,775.0,550.0,2000.0,,2494.0,19008,34234,0.64,Tea Estate,Above 30%,150  175,150  175,175  200,Above 50K,1.0
2024,November, TSFNK000145148 ,Assam,3435.0,1036.0,4471.0,115.0,35.0,149.0,47692.0,3215.0,50908.0,9200.0,,,,240.0,101,,1250,226.0,616.0,,775.0,550.0,2089.0,6000.0,2385.0,24988,25920,0.51,Regular,Above 30%,125  150,150  175,125  150,Above 50K,0.97
2024,November, TSFNK000145150 ,Assam,456.0,219.0,675.0,15.0,7.0,23.0,6819.0,460.0,7278.0,9500.0,,,30000.0,240.0,101,,1250,226.0,616.0,,,,,,341.0,43830,36552,5.02,Tea Estate,Below 0%,Below 50,Below 50,Below 50,Below 10K,0.59
2024,November, TSFNK000145157 ,Assam,3440.0,826.0,4266.0,115.0,28.0,142.0,47236.0,3184.0,50421.0,9200.0,,,,240.0,101,,1250,226.0,616.0,,775.0,550.0,2013.0,5000.0,2362.0,23889,26532,0.53,Regular,Above 30%,125  150,Below 50,125  150,Above 50K,1.0
2024,November, TSFNK000145158 ,Assam,7861.0,2074.0,9935.0,262.0,69.0,331.0,90765.0,6119.0,96884.0,11573.0,,,,240.0,101,,1250,,,2750.0,775.0,550.0,1567.0,2400.0,4538.0,27299,69585,0.72,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.95
2024,November, TSFNK000145161 ,Assam,5941.0,1366.0,7307.0,198.0,46.0,244.0,74206.0,5003.0,79208.0,10700.0,,,40000.0,240.0,101,,1250,226.0,616.0,,775.0,550.0,2369.0,5000.0,3710.0,67093,12115,0.15,Regular,15%  20%,Above 200,Above 200,Above 200,Above 50K,0.99
2024,November, TSFNK000145163 ,Assam,4037.0,942.0,4979.0,135.0,31.0,166.0,54222.0,3655.0,57877.0,9200.0,,,,240.0,101,,1250,226.0,616.0,,775.0,550.0,2691.0,6000.0,2711.0,25916,31961,0.55,Regular,Above 30%,150  175,150  175,125  150,Above 50K,1.0
2024,November, TSFNK000145165 ,Assam,3847.0,949.0,4796.0,128.0,32.0,160.0,52146.0,3515.0,55662.0,9200.0,,,,240.0,101,,1250,226.0,616.0,,775.0,550.0,1883.0,5500.0,2607.0,24504,31158,0.56,Regular,Above 30%,150  175,100  125,150  175,Above 50K,1.0
2024,November, TSFNK000145170 ,Assam,5992.0,1056.0,7048.0,200.0,35.0,235.0,74460.0,5020.0,79479.0,9200.0,4000.0,,,240.0,101,,1250,226.0,616.0,,775.0,550.0,2275.0,6000.0,3723.0,30512,48967,0.62,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.96
2024,November, TSFNK000146017 ,Assam,2617.0,761.0,3378.0,87.0,25.0,113.0,37057.0,2498.0,39556.0,11134.0,,,,240.0,101,,1250,226.0,616.0,,775.0,550.0,6007.0,5000.0,1853.0,29308,10248,0.26,Regular,25%  30%,100  125,100  125,125  150,35K  40K,0.74
2024,November, TSFNK000146019 ,Assam,3322.0,720.0,4042.0,111.0,24.0,135.0,45546.0,3071.0,48617.0,5500.0,,,,240.0,101,169.0,1250,345.0,715.0,,775.0,550.0,2665.0,4550.0,2277.0,20693,27924,0.57,Regular,Above 30%,125  150,175  200,Above 200,40K  50K,0.98
2024,November, TSFNK000146020 ,Assam,5772.0,1125.0,6897.0,192.0,38.0,230.0,72385.0,4880.0,77265.0,7500.0,,,,240.0,101,169.0,1250,345.0,715.0,,,,,7920.0,3619.0,23414,53851,0.7,Regular,Above 30%,Above 200,Below 50,Above 200,Above 50K,0.87
2024,November, TSFNK000146022 ,Assam,4063.0,937.0,5000.0,135.0,31.0,167.0,54500.0,3674.0,58174.0,10842.0,,,32200.0,240.0,101,169.0,1250,345.0,715.0,,775.0,550.0,1412.0,7200.0,2725.0,60079,1905,0.03,Regular,Below 0%,150  175,100  125,150  175,Above 50K,1.0
2024,November, TSFNK000146025 ,Assam,5075.0,1433.0,6508.0,169.0,48.0,217.0,65820.0,4437.0,70257.0,11134.0,,,,240.0,101,169.0,1250,345.0,715.0,,775.0,550.0,2699.0,6600.0,3291.0,29424,40833,0.58,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.93
2024,November, TSFNK000146028 ,Assam,5200.0,1177.0,6377.0,173.0,39.0,213.0,66871.0,4508.0,71380.0,11573.0,,,,240.0,101,176.0,1250,226.0,616.0,,775.0,550.0,2388.0,7200.0,3344.0,29995,41385,0.58,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.87
2024,November, TSFNK000146029 ,Assam,5287.0,1070.0,6357.0,176.0,36.0,212.0,67654.0,4561.0,72215.0,8548.0,,,,240.0,101,169.0,1250,226.0,616.0,1850.0,775.0,550.0,1801.0,3000.0,3383.0,24064,48151,0.67,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.79
2024,November, TSFNK000146050 ,Assam,5356.0,997.0,6353.0,179.0,33.0,212.0,68282.0,4603.0,72886.0,11134.0,,,,240.0,101,176.0,1250,,,,,,2665.0,4550.0,3414.0,25086,47800,0.66,Regular,Above 30%,Above 200,125  150,125  150,Above 50K,0.97
2024,November, TSFNK000146079 ,Assam,7212.0,1347.0,8559.0,240.0,45.0,285.0,85191.0,5743.0,90935.0,11134.0,,,,240.0,101,,1250,,,1850.0,,,1801.0,3000.0,4260.0,25190,65744,0.72,Regular,Above 30%,Above 200,175  200,175  200,Above 50K,1.0
2024,November, TSFNK000146080 ,Assam,8228.0,1896.0,10124.0,274.0,63.0,337.0,63103.0,4427.0,67529.0,11573.0,,,,240.0,101,,1250,,,1850.0,775.0,,,,3155.0,20499,47030,0.7,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.97
2024,November, TSFNK000146093 ,Assam,4508.0,1170.0,5678.0,150.0,39.0,189.0,59734.0,4027.0,63762.0,11573.0,,1800.0,,240.0,101,176.0,1250,345.0,715.0,1850.0,,,375.0,3600.0,2987.0,26567,37194,0.58,Regular,Above 30%,175  200,Above 200,Above 200,Above 50K,0.8
2024,November, TSFNK000146094 ,Assam,5388.0,1101.0,6489.0,180.0,37.0,216.0,68652.0,4628.0,73280.0,10842.0,,,,240.0,101,,1250,226.0,616.0,,775.0,550.0,1251.0,5500.0,3433.0,26340,46941,0.64,Regular,Above 30%,Above 200,50  75,Above 200,Above 50K,0.98
2024,November, TSFNK000146095 ,Assam,5203.0,1317.0,6520.0,173.0,44.0,217.0,66991.0,4516.0,71507.0,11134.0,,,,240.0,101,,1250,226.0,616.0,,775.0,550.0,2453.0,5500.0,3350.0,27750,43757,0.61,Regular,Above 30%,Above 200,75  100,150  175,Above 50K,0.81
2024,November, TSFNK000146096 ,Assam,8313.0,1217.0,9530.0,277.0,41.0,318.0,94374.0,6362.0,100736.0,11134.0,,,40000.0,240.0,101,,1250,226.0,616.0,,775.0,550.0,1979.0,5500.0,4719.0,68646,32091,0.32,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.94
2024,November, TSFNK000146097 ,Assam,1156.0,223.0,1379.0,39.0,7.0,46.0,16177.0,1091.0,17267.0,10842.0,,,40000.0,240.0,101,,1250,226.0,616.0,,775.0,550.0,1096.0,4000.0,809.0,62061,44793,2.59,Regular,Below 0%,Below 50,100  125,125  150,10K  20K,0.35
2024,November, TSFNK000146098 ,Assam,1539.0,482.0,2021.0,51.0,16.0,67.0,22154.0,1494.0,23648.0,11573.0,,,,240.0,101,,1250,226.0,616.0,,775.0,550.0,1654.0,2000.0,1108.0,21649,1999,0.08,Regular,5%  10%,50  75,125  150,Above 200,20K  25K,0.16
2024,November, TSFNK000146099 ,Assam,6252.0,1624.0,7876.0,208.0,54.0,263.0,77030.0,5193.0,82223.0,11134.0,,31795.0,40000.0,240.0,101,,1250,226.0,616.0,,775.0,550.0,449.0,6000.0,3852.0,98543,16320,0.2,Regular,Below 0%,Above 200,Above 200,Above 200,Above 50K,0.87
2024,November, TSFNK000146100 ,Assam,7719.0,1730.0,9449.0,257.0,58.0,315.0,89479.0,6032.0,95511.0,11573.0,,,,240.0,101,,1250,226.0,616.0,,775.0,550.0,784.0,5000.0,4474.0,27145,68366,0.72,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.95
2024,November, TSFNK000146101 ,Assam,5326.0,1160.0,6486.0,178.0,39.0,216.0,68087.0,4590.0,72677.0,11134.0,,,,240.0,101,,1250,226.0,616.0,,775.0,550.0,2307.0,5000.0,3404.0,27159,45517,0.63,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,1.0
2024,November, TSFNK000146102 ,Assam,3612.0,989.0,4601.0,120.0,33.0,153.0,49615.0,3345.0,52960.0,10842.0,,,,240.0,101,,1250,226.0,616.0,,775.0,550.0,,,2481.0,18637,34323,0.65,Tea Estate,Above 30%,150  175,150  175,150  175,Above 50K,1.0
2024,November, TSFNK000146103 ,Assam,4599.0,837.0,5436.0,153.0,28.0,181.0,60208.0,4059.0,64267.0,11134.0,,,,240.0,101,,1250,226.0,616.0,,775.0,550.0,2770.0,4000.0,3010.0,26228,38039,0.59,Regular,Above 30%,175  200,100  125,Below 50,Above 50K,0.86
2024,November, TSFNK000146104 ,Assam,6145.0,1181.0,7326.0,205.0,39.0,244.0,76028.0,5125.0,81153.0,11134.0,,,,240.0,101,,1250,226.0,616.0,,775.0,550.0,1925.0,5000.0,3801.0,27174,53979,0.67,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.99
2024,November, TSFNK000146105 ,Assam,2367.0,956.0,3323.0,79.0,32.0,111.0,34452.0,2323.0,36775.0,10842.0,,,,240.0,101,,1250,226.0,616.0,,775.0,550.0,2080.0,,1723.0,19959,16816,0.46,Tea Estate,Above 30%,100  125,100  125,100  125,35K  40K,1.0
2024,November, TSFNK000181086 ,Meghalaya,4594.0,730.0,5324.0,153.0,24.0,177.0,59996.0,4045.0,64041.0,10842.0,10000.0,,,240.0,101,169.0,1250,345.0,715.0,,775.0,,3455.0,3500.0,3000.0,35947,28094,0.44,Regular,Above 30%,175  200,125  150,150  175,Above 50K,1.0
2024,November, TSFNK000181087 ,Meghalaya,7124.0,949.0,8073.0,237.0,32.0,269.0,84527.0,5698.0,90225.0,11134.0,,,,240.0,101,169.0,1250,345.0,715.0,,875.0,,1418.0,7200.0,4226.0,29229,60997,0.68,Regular,Above 30%,Above 200,Above 200,150  175,Above 50K,0.87
2024,November, TSFNK000181089 ,Meghalaya,2911.0,648.0,3559.0,97.0,22.0,119.0,40380.0,2722.0,43102.0,10842.0,,,,240.0,101,169.0,1250,345.0,715.0,,875.0,,667.0,3000.0,2019.0,21778,21325,0.49,Regular,Above 30%,100  125,100  125,100  125,40K  50K,1.0
2024,November, TSFNK000181091 ,Meghalaya,5700.0,881.0,6581.0,190.0,29.0,219.0,71538.0,4823.0,76360.0,10842.0,,,,240.0,101,169.0,1250,,,,875.0,,3455.0,3500.0,3577.0,25564,50797,0.67,Regular,Above 30%,Above 200,125  150,175  200,Above 50K,1.0
2024,November, TSFNK000181093 ,Meghalaya,5089.0,686.0,5775.0,170.0,23.0,193.0,45712.0,3082.0,48794.0,10842.0,,,,240.0,101,169.0,1250,345.0,715.0,,875.0,,,,2286.0,18378,30416,0.62,Regular,Above 30%,175  200,125  150,75  100,40K  50K,0.95
2024,November, TSFNK000181094 ,Meghalaya,2805.0,970.0,3775.0,94.0,32.0,126.0,27894.0,1881.0,29775.0,10842.0,,,,240.0,101,169.0,1250,345.0,715.0,,875.0,,,,1395.0,17487,12288,0.41,Captive,Above 30%,125  150,150  175,125  150,25K  30K,0.96
2024,November, TSFNK000181095 ,Meghalaya,5989.0,1148.0,7137.0,200.0,38.0,238.0,74498.0,5022.0,79520.0,10842.0,,,,240.0,101,169.0,1250,345.0,715.0,,875.0,,856.0,6000.0,3725.0,26673,52847,0.66,Regular,Above 30%,Above 200,Above 200,75  100,Above 50K,0.99
2024,November, TSFNK000181096 ,Meghalaya,3216.0,584.0,3800.0,107.0,19.0,127.0,43938.0,2962.0,46900.0,10842.0,,,,240.0,101,169.0,1250,345.0,715.0,,775.0,,667.0,7000.0,2197.0,25856,21044,0.45,Regular,Above 30%,125  150,150  175,125  150,40K  50K,1.0
2024,November, TSFNK000181097 ,Meghalaya,6637.0,730.0,7367.0,221.0,24.0,246.0,80411.0,5421.0,85832.0,11134.0,,,,240.0,101,169.0,1250,345.0,715.0,,875.0,,1109.0,5500.0,4021.0,27014,58819,0.69,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.97
2024,November, TSFNK000181102 ,Meghalaya,6913.0,751.0,7664.0,230.0,25.0,255.0,57996.0,3910.0,61906.0,10842.0,,,,240.0,101,169.0,1250,226.0,616.0,,875.0,,1032.0,,2900.0,19806,42100,0.68,Regular,Above 30%,Above 200,150  175,125  150,Above 50K,0.99
2024,November, TSFNK000181103 ,Meghalaya,4053.0,676.0,4729.0,135.0,23.0,158.0,54030.0,3642.0,57672.0,10842.0,,,,240.0,101,169.0,1250,345.0,715.0,,875.0,,1362.0,5000.0,2702.0,25156,32517,0.56,Regular,Above 30%,150  175,125  150,125  150,Above 50K,1.0
2024,November, TSFNK000181160 ,Meghalaya,4243.0,642.0,4885.0,141.0,21.0,163.0,56055.0,3779.0,59834.0,11134.0,,,,240.0,101,169.0,1250,345.0,715.0,,775.0,,2000.0,5000.0,2803.0,26087,33747,0.56,Regular,Above 30%,150  175,75  100,125  150,Above 50K,0.96
2024,November, TSFNK000181251 ,Meghalaya,2496.0,596.0,3092.0,83.0,20.0,103.0,35206.0,2373.0,37579.0,10842.0,,,,240.0,101,,1250,226.0,616.0,,775.0,,1704.0,4000.0,1760.0,23070,14509,0.39,Regular,Above 30%,100  125,100  125,100  125,35K  40K,1.0
2024,November, TSFNK000182013 ,Assam,5876.0,971.0,6847.0,196.0,32.0,228.0,73285.0,4941.0,78226.0,11134.0,,,,240.0,101,176.0,1250,345.0,715.0,5500.0,775.0,550.0,1658.0,5500.0,3664.0,33164,45062,0.58,Regular,Above 30%,Above 200,175  200,Above 200,Above 50K,0.92
2024,November, TSFNK000182015 ,Assam,5907.0,878.0,6785.0,197.0,29.0,226.0,73526.0,4957.0,78482.0,11134.0,,,,240.0,101,169.0,1250,345.0,715.0,5500.0,775.0,550.0,1624.0,3600.0,3676.0,31234,47248,0.6,Regular,Above 30%,Above 200,175  200,Above 200,Above 50K,0.97
2024,November, TSFNK000182016 ,Assam,3745.0,1126.0,4871.0,125.0,38.0,162.0,51280.0,3457.0,54737.0,10842.0,,,,240.0,101,169.0,1250,,,2750.0,775.0,550.0,1744.0,2250.0,2564.0,24790,29947,0.55,Regular,Above 30%,150  175,150  175,150  175,Above 50K,0.96
2024,November, TSFNK000182017 ,Assam,3859.0,571.0,4430.0,129.0,19.0,148.0,51699.0,3485.0,55184.0,11134.0,,,,240.0,101,,1250,345.0,715.0,2750.0,775.0,550.0,1604.0,3933.0,2585.0,27537,27647,0.5,Regular,Above 30%,125  150,125  150,150  175,Above 50K,1.0
2024,November, TSFNK000182021 ,Assam,7729.0,1302.0,9031.0,258.0,43.0,301.0,89520.0,6035.0,95555.0,11573.0,,,,240.0,101,,1250,226.0,616.0,5500.0,775.0,550.0,793.0,7260.0,4476.0,34916,60639,0.63,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.96
2024,November, TSFNK000182022 ,Assam,6410.0,1422.0,7832.0,214.0,47.0,261.0,78409.0,5286.0,83695.0,11134.0,,,,240.0,101,169.0,1250,226.0,616.0,5500.0,775.0,550.0,877.0,4400.0,3920.0,31314,52381,0.63,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.99
2024,November, TSFNK000182078 ,Assam,5707.0,828.0,6535.0,190.0,28.0,218.0,71576.0,4825.0,76402.0,11134.0,,,,240.0,101,,1250,,,2750.0,,,1604.0,3933.0,3579.0,26145,50256,0.66,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,1.0
2024,November, TSFNK000182080 ,Assam,5064.0,1139.0,6203.0,169.0,38.0,207.0,65525.0,4417.0,69942.0,10700.0,,,,240.0,101,,1250,226.0,616.0,,775.0,550.0,2411.0,5000.0,3276.0,26701,43241,0.62,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,1.0
2024,November, TSFNK000182081 ,Assam,5338.0,1348.0,6686.0,178.0,45.0,223.0,68330.0,4607.0,72937.0,9200.0,,,40000.0,240.0,101,,1250,226.0,616.0,,775.0,550.0,2157.0,5500.0,3417.0,65587,7349,0.1,Regular,10%  15%,Above 200,Above 200,Above 200,Above 50K,0.94
2024,November, TSFNK000182082 ,Assam,4690.0,904.0,5594.0,156.0,30.0,186.0,61302.0,4133.0,65435.0,9200.0,,,40000.0,240.0,101,,1250,226.0,616.0,,775.0,550.0,2030.0,5500.0,3065.0,65109,326,0.0,Regular,0%  5%,175  200,175  200,175  200,Above 50K,1.0
2024,November, TSFNK000182147 ,Assam,7776.0,2160.0,9936.0,259.0,72.0,331.0,90075.0,6072.0,96148.0,12098.0,,,,240.0,101,169.0,1250,,715.0,2750.0,,,1726.0,,4504.0,25107,71040,0.74,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.91
2024,November, TSFNK000182547 ,Assam,4308.0,1293.0,5601.0,144.0,43.0,187.0,57741.0,3893.0,61633.0,11134.0,,,,240.0,101,169.0,1250,345.0,715.0,2750.0,,,1744.0,2250.0,2887.0,25140,36493,0.59,Regular,Above 30%,175  200,150  175,175  200,Above 50K,1.0
2024,November, TSFNK000183147 ,Assam,2391.0,984.0,3375.0,80.0,33.0,113.0,34813.0,2347.0,37160.0,9200.0,,,,240.0,101,,1250,226.0,616.0,,775.0,550.0,2000.0,,1741.0,18255,18905,0.51,Tea Estate,Above 30%,100  125,Below 50,50  75,35K  40K,1.0
2024,November, TSFNK000183149 ,Assam,585.0,399.0,984.0,20.0,13.0,33.0,9141.0,616.0,9758.0,9200.0,,,,240.0,101,,1250,226.0,616.0,,775.0,550.0,2000.0,,457.0,16971,7213,0.74,Tea Estate,Below 0%,Below 50,Below 50,Below 50,Below 10K,0.97
2024,November, TSFNK000183152 ,Assam,789.0,417.0,1206.0,26.0,14.0,40.0,11925.0,804.0,12729.0,9200.0,,,,240.0,101,,1250,226.0,616.0,,,,,,596.0,13785,1056,0.08,Tea Estate,Below 0%,Below 50,Below 50,Below 50,10K  20K,1.0
2024,November, TSFNK000183159 ,Assam,2528.0,1734.0,4262.0,84.0,58.0,142.0,36641.0,2586.0,39227.0,9200.0,,,,240.0,101,,1250,226.0,616.0,,775.0,550.0,2000.0,,1832.0,18346,20882,0.53,Tea Estate,Above 30%,125  150,100  125,100  125,35K  40K,0.99
2024,November, TSFNK000183209 ,Assam,5421.0,1786.0,7207.0,181.0,60.0,240.0,69505.0,4686.0,74190.0,10968.0,,,,240.0,101,,1250,,,,,,1712.0,2275.0,3475.0,21577,52613,0.71,Regular,Above 30%,Above 200,Below 50,Above 200,Above 50K,0.91
2024,November, TSFNK000195014 ,Assam,9264.0,1988.0,11252.0,309.0,66.0,375.0,102506.0,6910.0,109416.0,11573.0,9000.0,,,240.0,101,,1250,345.0,715.0,,875.0,200.0,2000.0,7800.0,5125.0,40780,68636,0.63,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,1.0
2024,November, TSFNK000195015 ,Assam,5672.0,943.0,6615.0,189.0,31.0,221.0,71304.0,4807.0,76111.0,11573.0,,,,240.0,101,,1250,345.0,715.0,,875.0,200.0,1795.0,4290.0,3565.0,26505,49606,0.65,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,1.0
2024,November, TSFNK000195017 ,Assam,6161.0,1798.0,7959.0,205.0,60.0,265.0,76235.0,5139.0,81375.0,10842.0,,1600.0,,240.0,101,,1250,345.0,715.0,,875.0,200.0,,1200.0,3812.0,22735,58639,0.72,Regular,Above 30%,Above 200,175  200,125  150,Above 50K,1.0
2024,November, TSFNK000195018 ,Assam,376.0,146.0,522.0,13.0,5.0,17.0,3855.0,260.0,4115.0,9000.0,,,,240.0,101,,1250,345.0,715.0,,875.0,200.0,2000.0,,193.0,16474,12360,3.0,Captive,Below 0%,Below 50,Below 50,Below 50,Below 10K,0.63
2024,November, TSFNK000195019 ,Assam,5729.0,1938.0,7667.0,191.0,65.0,256.0,50743.0,3421.0,54164.0,11134.0,,,,240.0,101,176.0,1250,345.0,715.0,,875.0,200.0,2000.0,,2537.0,21129,33035,0.61,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.97
2024,November, TSFNK000195029 ,Assam,5165.0,835.0,6000.0,172.0,28.0,200.0,66359.0,4474.0,70833.0,11134.0,,,,240.0,101,,1250,,,,,,1795.0,4290.0,3318.0,23683,47150,0.67,Regular,Above 30%,Above 200,150  175,175  200,Above 50K,1.0
2024,November, TSFNK000195074 ,Assam,926.0,359.0,1285.0,31.0,12.0,43.0,13560.0,914.0,14474.0,10842.0,,,,240.0,101,169.0,1250,345.0,715.0,,875.0,200.0,2000.0,2662.0,678.0,21632,7158,0.49,Captive,Below 0%,Below 50,Below 50,Below 50,10K  20K,1.0
2024,November, TSFNK000195075 ,Assam,2802.0,876.0,3678.0,93.0,29.0,123.0,39587.0,2669.0,42256.0,11134.0,,,30000.0,240.0,101,169.0,1250,345.0,715.0,,,200.0,2800.0,3600.0,1979.0,54089,11833,0.28,Regular,Below 0%,100  125,125  150,125  150,40K  50K,0.99
2024,November, TSFNK000195076 ,Assam,6438.0,1913.0,8351.0,215.0,64.0,278.0,55032.0,3710.0,58742.0,11134.0,,,,240.0,101,169.0,1250,226.0,616.0,,,,2403.0,,2752.0,20446,38297,0.65,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,1.0
2024,November, TSFNK000195077 ,Assam,7493.0,1754.0,9247.0,250.0,58.0,308.0,87578.0,5904.0,93482.0,11134.0,,,,240.0,101,169.0,1250,,,,875.0,200.0,2403.0,,4379.0,22305,71177,0.76,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.94
2024,November, TSFNK000195078 ,Assam,2203.0,664.0,2867.0,73.0,22.0,96.0,31626.0,2132.0,33758.0,10842.0,,,,240.0,101,176.0,1250,345.0,715.0,,775.0,550.0,2000.0,2000.0,1581.0,22131,11627,0.34,Captive,Above 30%,75  100,75  100,75  100,30K  35K,0.63
2024,November, TSFNK000195081 ,Assam,5603.0,1361.0,6964.0,187.0,45.0,232.0,70921.0,4781.0,75702.0,10700.0,,,,240.0,101,,1250,226.0,616.0,,875.0,200.0,2004.0,5000.0,3546.0,26314,49388,0.65,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,1.0
